name,arm,distance,cue,measure,lens,layer,rank
Nadia,direct,2,cue_a,adj,logit,14,207035
Nadia,direct,2,cue_a,adj,jlens,15,9099
Nadia,direct,2,cue_a,adj,logit,15,175198
Nadia,direct,2,cue_a,adj,jlens,16,13413
Nadia,direct,2,cue_a,adj,logit,16,47046
Nadia,direct,2,cue_a,adj,jlens,17,7171
Nadia,direct,2,cue_a,adj,logit,17,11393
Nadia,direct,2,cue_a,adj,jlens,18,11205
Nadia,direct,2,cue_a,adj,logit,18,5989
Nadia,direct,2,cue_a,adj,jlens,19,9380
Nadia,direct,2,cue_a,adj,logit,19,3532
Nadia,direct,2,cue_a,adj,jlens,20,7583
Nadia,direct,2,cue_a,adj,logit,20,2616
Nadia,direct,2,cue_a,adj,jlens,21,13588
Nadia,direct,2,cue_a,adj,logit,21,3126
Nadia,direct,2,cue_a,adj,jlens,22,19554
Nadia,direct,2,cue_a,adj,logit,22,3926
Nadia,direct,2,cue_a,adj,jlens,23,16061
Nadia,direct,2,cue_a,adj,logit,23,5010
Nadia,direct,2,cue_a,adj,jlens,24,12889
Nadia,direct,2,cue_a,adj,logit,24,4740
Nadia,direct,2,cue_a,adj,jlens,25,8838
Nadia,direct,2,cue_a,adj,logit,25,4262
Nadia,direct,2,cue_a,adj,jlens,26,4715
Nadia,direct,2,cue_a,adj,logit,26,2784
Nadia,direct,2,cue_a,tracer,jlens,13,180455
Nadia,direct,2,cue_a,tracer,logit,13,187769
Nadia,direct,2,cue_a,tracer,jlens,14,160764
Nadia,direct,2,cue_a,tracer,logit,14,178437
Nadia,direct,2,cue_a,tracer,jlens,15,183644
Nadia,direct,2,cue_a,tracer,logit,15,164402
Nadia,direct,2,cue_a,tracer,jlens,16,174385
Nadia,direct,2,cue_a,tracer,logit,16,79572
Nadia,direct,2,cue_a,tracer,jlens,17,96950
Nadia,direct,2,cue_a,tracer,logit,17,36345
Nadia,direct,2,cue_a,tracer,jlens,18,85104
Nadia,direct,2,cue_a,tracer,logit,18,31226
Nadia,direct,2,cue_a,tracer,jlens,19,67447
Nadia,direct,2,cue_a,tracer,logit,19,25237
Nadia,direct,2,cue_a,tracer,jlens,20,50801
Nadia,direct,2,cue_a,tracer,logit,20,19309
Nadia,direct,2,cue_a,tracer,jlens,21,76903
Nadia,direct,2,cue_a,tracer,logit,21,26911
Nadia,direct,2,cue_a,tracer,jlens,22,81305
Nadia,direct,2,cue_a,tracer,logit,22,27391
Nadia,direct,2,cue_a,tracer,jlens,23,108007
Nadia,direct,2,cue_a,tracer,logit,23,37116
Nadia,direct,2,cue_a,tracer,jlens,24,89174
Nadia,direct,2,cue_a,tracer,logit,24,27709
Nadia,direct,2,cue_a,tracer,jlens,25,63534
Nadia,direct,2,cue_a,tracer,logit,25,22985
Nadia,direct,2,cue_a,tracer,jlens,26,46194
Nadia,direct,2,cue_a,tracer,logit,26,18908
Nadia,direct,2,passive,trait,jlens,13,3137
Nadia,direct,2,passive,trait,logit,13,8577
Nadia,direct,2,passive,trait,jlens,14,3580
Nadia,direct,2,passive,trait,logit,14,34879
Nadia,direct,2,passive,trait,jlens,15,1237
Nadia,direct,2,passive,trait,logit,15,19922
Nadia,direct,2,passive,trait,jlens,16,3819
Nadia,direct,2,passive,trait,logit,16,6074
Nadia,direct,2,passive,trait,jlens,17,3651
Nadia,direct,2,passive,trait,logit,17,4767
Nadia,direct,2,passive,trait,jlens,18,4553
Nadia,direct,2,passive,trait,logit,18,2288
Nadia,direct,2,passive,trait,jlens,19,4237
Nadia,direct,2,passive,trait,logit,19,2259
Nadia,direct,2,passive,trait,jlens,20,3766
Nadia,direct,2,passive,trait,logit,20,2486
Nadia,direct,2,passive,trait,jlens,21,7384
Nadia,direct,2,passive,trait,logit,21,2369
Nadia,direct,2,passive,trait,jlens,22,9000
Nadia,direct,2,passive,trait,logit,22,2438
Nadia,direct,2,passive,trait,jlens,23,9544
Nadia,direct,2,passive,trait,logit,23,2808
Nadia,direct,2,passive,trait,jlens,24,8580
Nadia,direct,2,passive,trait,logit,24,3565
Nadia,direct,2,passive,trait,jlens,25,7975
Nadia,direct,2,passive,trait,logit,25,3280
Nadia,direct,2,passive,trait,jlens,26,6671
Nadia,direct,2,passive,trait,logit,26,2817
Nadia,direct,2,passive,adj,jlens,13,8731
Nadia,direct,2,passive,adj,logit,13,106735
Nadia,direct,2,passive,adj,jlens,14,4332
Nadia,direct,2,passive,adj,logit,14,165315
Nadia,direct,2,passive,adj,jlens,15,1237
Nadia,direct,2,passive,adj,logit,15,72763
Nadia,direct,2,passive,adj,jlens,16,3819
Nadia,direct,2,passive,adj,logit,16,16730
Nadia,direct,2,passive,adj,jlens,17,3651
Nadia,direct,2,passive,adj,logit,17,4767
Nadia,direct,2,passive,adj,jlens,18,4553
Nadia,direct,2,passive,adj,logit,18,2288
Nadia,direct,2,passive,adj,jlens,19,4237
Nadia,direct,2,passive,adj,logit,19,2259
Nadia,direct,2,passive,adj,jlens,20,3766
Nadia,direct,2,passive,adj,logit,20,2486
Nadia,direct,2,passive,adj,jlens,21,7384
Nadia,direct,2,passive,adj,logit,21,2369
Nadia,direct,2,passive,adj,jlens,22,9000
Nadia,direct,2,passive,adj,logit,22,2438
Nadia,direct,2,passive,adj,jlens,23,9544
Nadia,direct,2,passive,adj,logit,23,2808
Nadia,direct,2,passive,adj,jlens,24,8580
Nadia,direct,2,passive,adj,logit,24,3565
Nadia,direct,2,passive,adj,jlens,25,7975
Nadia,direct,2,passive,adj,logit,25,3280
Nadia,direct,2,passive,adj,jlens,26,6671
Nadia,direct,2,passive,adj,logit,26,2817
Nadia,direct,2,passive,tracer,jlens,13,112989
Nadia,direct,2,passive,tracer,logit,13,58093
Nadia,direct,2,passive,tracer,jlens,14,80779
Nadia,direct,2,passive,tracer,logit,14,55202
Nadia,direct,2,passive,tracer,jlens,15,38955
Nadia,direct,2,passive,tracer,logit,15,65792
Nadia,direct,2,passive,tracer,jlens,16,35491
Nadia,direct,2,passive,tracer,logit,16,10674
Nadia,direct,2,passive,tracer,jlens,17,24630
Nadia,direct,2,passive,tracer,logit,17,7573
Nadia,direct,2,passive,tracer,jlens,18,23988
Nadia,direct,2,passive,tracer,logit,18,8958
Nadia,direct,2,passive,tracer,jlens,19,23443
Nadia,direct,2,passive,tracer,logit,19,6283
Nadia,direct,2,passive,tracer,jlens,20,19554
Nadia,direct,2,passive,tracer,logit,20,5511
Nadia,direct,2,passive,tracer,jlens,21,32420
Nadia,direct,2,passive,tracer,logit,21,8596
Nadia,direct,2,passive,tracer,jlens,22,27288
Nadia,direct,2,passive,tracer,logit,22,9775
Nadia,direct,2,passive,tracer,jlens,23,26918
Nadia,direct,2,passive,tracer,logit,23,10949
Nadia,direct,2,passive,tracer,jlens,24,28160
Nadia,direct,2,passive,tracer,logit,24,11234
Nadia,direct,2,passive,tracer,jlens,25,23782
Nadia,direct,2,passive,tracer,logit,25,8999
Nadia,direct,2,passive,tracer,jlens,26,18287
Nadia,direct,2,passive,tracer,logit,26,7634
Nadia,direct,4,cue_b,trait,jlens,13,717
Nadia,direct,4,cue_b,trait,logit,13,18371
Nadia,direct,4,cue_b,trait,jlens,14,6271
Nadia,direct,4,cue_b,trait,logit,14,3099
Nadia,direct,4,cue_b,trait,jlens,15,1636
Nadia,direct,4,cue_b,trait,logit,15,4372
Nadia,direct,4,cue_b,trait,jlens,16,2683
Nadia,direct,4,cue_b,trait,logit,16,1015
Nadia,direct,4,cue_b,trait,jlens,17,194
Nadia,direct,4,cue_b,trait,logit,17,136
Nadia,direct,4,cue_b,trait,jlens,18,40
Nadia,direct,4,cue_b,trait,logit,18,88
Nadia,direct,4,cue_b,trait,jlens,19,33
Nadia,direct,4,cue_b,trait,logit,19,80
Nadia,direct,4,cue_b,trait,jlens,20,7
Nadia,direct,4,cue_b,trait,logit,20,25
Nadia,direct,4,cue_b,trait,jlens,21,6
Nadia,direct,4,cue_b,trait,logit,21,35
Nadia,direct,4,cue_b,trait,jlens,22,8
Nadia,direct,4,cue_b,trait,logit,22,53
Nadia,direct,4,cue_b,trait,jlens,23,5
Nadia,direct,4,cue_b,trait,logit,23,18
Nadia,direct,4,cue_b,trait,jlens,24,2
Nadia,direct,4,cue_b,trait,logit,24,6
Nadia,direct,4,cue_b,trait,jlens,25,1
Nadia,direct,4,cue_b,trait,logit,25,5
Nadia,direct,4,cue_b,trait,jlens,26,1
Nadia,direct,4,cue_b,trait,logit,26,1
Nadia,direct,4,cue_b,adj,jlens,13,1924
Nadia,direct,4,cue_b,adj,logit,13,72236
Nadia,direct,4,cue_b,adj,jlens,14,25703
Nadia,direct,4,cue_b,adj,logit,14,57558
Nadia,direct,4,cue_b,adj,jlens,15,5553
Nadia,direct,4,cue_b,adj,logit,15,47865
Nadia,direct,4,cue_b,adj,jlens,16,10158
Nadia,direct,4,cue_b,adj,logit,16,10830
Nadia,direct,4,cue_b,adj,jlens,17,821
Nadia,direct,4,cue_b,adj,logit,17,621
Nadia,direct,4,cue_b,adj,jlens,18,436
Nadia,direct,4,cue_b,adj,logit,18,341
Nadia,direct,4,cue_b,adj,jlens,19,350
Nadia,direct,4,cue_b,adj,logit,19,306
Nadia,direct,4,cue_b,adj,jlens,20,68
Nadia,direct,4,cue_b,adj,logit,20,113
Nadia,direct,4,cue_b,adj,jlens,21,55
Nadia,direct,4,cue_b,adj,logit,21,102
Nadia,direct,4,cue_b,adj,jlens,22,62
Nadia,direct,4,cue_b,adj,logit,22,107
Nadia,direct,4,cue_b,adj,jlens,23,18
Nadia,direct,4,cue_b,adj,logit,23,18
Nadia,direct,4,cue_b,adj,jlens,24,4
Nadia,direct,4,cue_b,adj,logit,24,7
Nadia,direct,4,cue_b,adj,jlens,25,4
Nadia,direct,4,cue_b,adj,logit,25,6
Nadia,direct,4,cue_b,adj,jlens,26,2
Nadia,direct,4,cue_b,adj,logit,26,1
Nadia,direct,4,cue_b,tracer,jlens,13,11378
Nadia,direct,4,cue_b,tracer,logit,13,61126
Nadia,direct,4,cue_b,tracer,jlens,14,15486
Nadia,direct,4,cue_b,tracer,logit,14,82003
Nadia,direct,4,cue_b,tracer,jlens,15,13348
Nadia,direct,4,cue_b,tracer,logit,15,58883
Nadia,direct,4,cue_b,tracer,jlens,16,12680
Nadia,direct,4,cue_b,tracer,logit,16,21234
Nadia,direct,4,cue_b,tracer,jlens,17,11603
Nadia,direct,4,cue_b,tracer,logit,17,17129
Nadia,direct,4,cue_b,tracer,jlens,18,8101
Nadia,direct,4,cue_b,tracer,logit,18,20619
Nadia,direct,4,cue_b,tracer,jlens,19,10748
Nadia,direct,4,cue_b,tracer,logit,19,23334
Nadia,direct,4,cue_b,tracer,jlens,20,13750
Nadia,direct,4,cue_b,tracer,logit,20,21067
Nadia,direct,4,cue_b,tracer,jlens,21,16847
Nadia,direct,4,cue_b,tracer,logit,21,19546
Nadia,direct,4,cue_b,tracer,jlens,22,31421
Nadia,direct,4,cue_b,tracer,logit,22,22625
Nadia,direct,4,cue_b,tracer,jlens,23,28057
Nadia,direct,4,cue_b,tracer,logit,23,16935
Nadia,direct,4,cue_b,tracer,jlens,24,21408
Nadia,direct,4,cue_b,tracer,logit,24,13573
Nadia,direct,4,cue_b,tracer,jlens,25,27660
Nadia,direct,4,cue_b,tracer,logit,25,17429
Nadia,direct,4,cue_b,tracer,jlens,26,34663
Nadia,direct,4,cue_b,tracer,logit,26,23459
Nadia,direct,4,cue_a,trait,jlens,13,9756
Nadia,direct,4,cue_a,trait,logit,13,97888
Nadia,direct,4,cue_a,trait,jlens,14,4263
Nadia,direct,4,cue_a,trait,logit,14,60844
Nadia,direct,4,cue_a,trait,jlens,15,11071
Nadia,direct,4,cue_a,trait,logit,15,34335
Nadia,direct,4,cue_a,trait,jlens,16,11776
Nadia,direct,4,cue_a,trait,logit,16,8041
Nadia,direct,4,cue_a,trait,jlens,17,7909
Nadia,direct,4,cue_a,trait,logit,17,6259
Nadia,direct,4,cue_a,trait,jlens,18,10460
Nadia,direct,4,cue_a,trait,logit,18,4995
Nadia,direct,4,cue_a,trait,jlens,19,6932
Nadia,direct,4,cue_a,trait,logit,19,3826
Nadia,direct,4,cue_a,trait,jlens,20,7085
Nadia,direct,4,cue_a,trait,logit,20,3048
Nadia,direct,4,cue_a,trait,jlens,21,12706
Nadia,direct,4,cue_a,trait,logit,21,4175
Nadia,direct,4,cue_a,trait,jlens,22,12387
Nadia,direct,4,cue_a,trait,logit,22,4991
Nadia,direct,4,cue_a,trait,jlens,23,12900
Nadia,direct,4,cue_a,trait,logit,23,6048
Nadia,direct,4,cue_a,trait,jlens,24,9773
Nadia,direct,4,cue_a,trait,logit,24,5141
Nadia,direct,4,cue_a,trait,jlens,25,9650
Nadia,direct,4,cue_a,trait,logit,25,4739
Nadia,direct,4,cue_a,trait,jlens,26,4673
Nadia,direct,4,cue_a,trait,logit,26,2800
Nadia,direct,4,cue_a,adj,jlens,13,12342
Nadia,direct,4,cue_a,adj,logit,13,210453
Nadia,direct,4,cue_a,adj,jlens,14,6001
Nadia,direct,4,cue_a,adj,logit,14,209819
Nadia,direct,4,cue_a,adj,jlens,15,12662
Nadia,direct,4,cue_a,adj,logit,15,174969
Nadia,direct,4,cue_a,adj,jlens,16,15746
Nadia,direct,4,cue_a,adj,logit,16,42846
Nadia,direct,4,cue_a,adj,jlens,17,9784
Nadia,direct,4,cue_a,adj,logit,17,12797
Nadia,direct,4,cue_a,adj,jlens,18,15694
Nadia,direct,4,cue_a,adj,logit,18,6938
Nadia,direct,4,cue_a,adj,jlens,19,12035
Nadia,direct,4,cue_a,adj,logit,19,3826
Nadia,direct,4,cue_a,adj,jlens,20,9788
Nadia,direct,4,cue_a,adj,logit,20,3048
Nadia,direct,4,cue_a,adj,jlens,21,17165
Nadia,direct,4,cue_a,adj,logit,21,4175
Nadia,direct,4,cue_a,adj,jlens,22,23705
Nadia,direct,4,cue_a,adj,logit,22,4991
Nadia,direct,4,cue_a,adj,jlens,23,19342
Nadia,direct,4,cue_a,adj,logit,23,6132
Nadia,direct,4,cue_a,adj,jlens,24,14265
Nadia,direct,4,cue_a,adj,logit,24,5549
Nadia,direct,4,cue_a,adj,jlens,25,9650
Nadia,direct,4,cue_a,adj,logit,25,4739
Nadia,direct,4,cue_a,adj,jlens,26,4673
Nadia,direct,4,cue_a,adj,logit,26,2800
Nadia,direct,4,cue_a,tracer,jlens,13,194517
Nadia,direct,4,cue_a,tracer,logit,13,182267
Nadia,direct,4,cue_a,tracer,jlens,14,180678
Nadia,direct,4,cue_a,tracer,logit,14,180294
Nadia,direct,4,cue_a,tracer,jlens,15,198367
Nadia,direct,4,cue_a,tracer,logit,15,164445
Nadia,direct,4,cue_a,tracer,jlens,16,180730
Nadia,direct,4,cue_a,tracer,logit,16,80278
Nadia,direct,4,cue_a,tracer,jlens,17,97425
Nadia,direct,4,cue_a,tracer,logit,17,35177
Nadia,direct,4,cue_a,tracer,jlens,18,88969
Nadia,direct,4,cue_a,tracer,logit,18,31765
Nadia,direct,4,cue_a,tracer,jlens,19,66318
Nadia,direct,4,cue_a,tracer,logit,19,25161
Nadia,direct,4,cue_a,tracer,jlens,20,47704
Nadia,direct,4,cue_a,tracer,logit,20,19500
Nadia,direct,4,cue_a,tracer,jlens,21,72961
Nadia,direct,4,cue_a,tracer,logit,21,26634
Nadia,direct,4,cue_a,tracer,jlens,22,75756
Nadia,direct,4,cue_a,tracer,logit,22,26659
Nadia,direct,4,cue_a,tracer,jlens,23,102090
Nadia,direct,4,cue_a,tracer,logit,23,35614
Nadia,direct,4,cue_a,tracer,jlens,24,81051
Nadia,direct,4,cue_a,tracer,logit,24,25785
Nadia,direct,4,cue_a,tracer,jlens,25,58821
Nadia,direct,4,cue_a,tracer,logit,25,21999
Nadia,direct,4,cue_a,tracer,jlens,26,42292
Nadia,direct,4,cue_a,tracer,logit,26,17882
Nadia,direct,4,passive,trait,jlens,13,1054
Nadia,direct,4,passive,trait,logit,13,5555
Nadia,direct,4,passive,trait,jlens,14,6064
Nadia,direct,4,passive,trait,logit,14,17051
Nadia,direct,4,passive,trait,jlens,15,3764
Nadia,direct,4,passive,trait,logit,15,39774
Nadia,direct,4,passive,trait,jlens,16,6393
Nadia,direct,4,passive,trait,logit,16,20778
Nadia,direct,4,passive,trait,jlens,17,6261
Nadia,direct,4,passive,trait,logit,17,10677
Nadia,direct,4,passive,trait,jlens,18,10496
Nadia,direct,4,passive,trait,logit,18,6952
Nadia,direct,4,passive,trait,jlens,19,11399
Nadia,direct,4,passive,trait,logit,19,8757
Nadia,direct,4,passive,trait,jlens,20,10391
Nadia,direct,4,passive,trait,logit,20,7780
Nadia,direct,4,passive,trait,jlens,21,18954
Nadia,direct,4,passive,trait,logit,21,7313
Nadia,direct,4,passive,trait,jlens,22,16832
Nadia,direct,4,passive,trait,logit,22,6633
Nadia,direct,4,passive,trait,jlens,23,14363
Nadia,direct,4,passive,trait,logit,23,8245
Nadia,direct,4,passive,trait,jlens,24,8762
Nadia,direct,4,passive,trait,logit,24,6447
Nadia,direct,4,passive,trait,jlens,25,10436
Nadia,direct,4,passive,trait,logit,25,5203
Nadia,direct,4,passive,trait,jlens,26,7725
Nadia,direct,4,passive,trait,logit,26,3604
Nadia,direct,4,passive,adj,jlens,13,1054
Nadia,direct,4,passive,adj,logit,13,129279
Nadia,direct,4,passive,adj,jlens,14,6898
Nadia,direct,4,passive,adj,logit,14,71256
Nadia,direct,4,passive,adj,jlens,15,3764
Nadia,direct,4,passive,adj,logit,15,97909
Nadia,direct,4,passive,adj,jlens,16,6393
Nadia,direct,4,passive,adj,logit,16,20778
Nadia,direct,4,passive,adj,jlens,17,6261
Nadia,direct,4,passive,adj,logit,17,10677
Nadia,direct,4,passive,adj,jlens,18,10496
Nadia,direct,4,passive,adj,logit,18,6952
Nadia,direct,4,passive,adj,jlens,19,11399
Nadia,direct,4,passive,adj,logit,19,8757
Nadia,direct,4,passive,adj,jlens,20,10391
Nadia,direct,4,passive,adj,logit,20,7780
Nadia,direct,4,passive,adj,jlens,21,18954
Nadia,direct,4,passive,adj,logit,21,7313
Nadia,direct,4,passive,adj,jlens,22,16832
Nadia,direct,4,passive,adj,logit,22,6633
Nadia,direct,4,passive,adj,jlens,23,14363
Nadia,direct,4,passive,adj,logit,23,8245
Nadia,direct,4,passive,adj,jlens,24,8762
Nadia,direct,4,passive,adj,logit,24,6447
Nadia,direct,4,passive,adj,jlens,25,10436
Nadia,direct,4,passive,adj,logit,25,5203
Nadia,direct,4,passive,adj,jlens,26,7725
Nadia,direct,4,passive,adj,logit,26,3604
Nadia,direct,4,passive,tracer,jlens,13,63598
Nadia,direct,4,passive,tracer,logit,13,73454
Nadia,direct,4,passive,tracer,jlens,14,53131
Nadia,direct,4,passive,tracer,logit,14,21996
Nadia,direct,4,passive,tracer,jlens,15,21051
Nadia,direct,4,passive,tracer,logit,15,18988
Nadia,direct,4,passive,tracer,jlens,16,20849
Nadia,direct,4,passive,tracer,logit,16,3550
Nadia,direct,4,passive,tracer,jlens,17,8554
Nadia,direct,4,passive,tracer,logit,17,1348
Nadia,direct,4,passive,tracer,jlens,18,9233
Nadia,direct,4,passive,tracer,logit,18,3533
Nadia,direct,4,passive,tracer,jlens,19,8832
Nadia,direct,4,passive,tracer,logit,19,2448
Nadia,direct,4,passive,tracer,jlens,20,9126
Nadia,direct,4,passive,tracer,logit,20,2701
Nadia,direct,4,passive,tracer,jlens,21,12659
Nadia,direct,4,passive,tracer,logit,21,1901
Nadia,direct,4,passive,tracer,jlens,22,17197
Nadia,direct,4,passive,tracer,logit,22,5693
Nadia,direct,4,passive,tracer,jlens,23,10059
Nadia,direct,4,passive,tracer,logit,23,4804
Nadia,direct,4,passive,tracer,jlens,24,10480
Nadia,direct,4,passive,tracer,logit,24,5640
Nadia,direct,4,passive,tracer,jlens,25,9320
Nadia,direct,4,passive,tracer,logit,25,4195
Nadia,direct,4,passive,tracer,jlens,26,6095
Nadia,direct,4,passive,tracer,logit,26,3562
Nadia,direct,7,cue_b,trait,jlens,13,654
Nadia,direct,7,cue_b,trait,logit,13,18194
Nadia,direct,7,cue_b,trait,jlens,14,7798
Nadia,direct,7,cue_b,trait,logit,14,4017
Nadia,direct,7,cue_b,trait,jlens,15,1635
Nadia,direct,7,cue_b,trait,logit,15,6116
Nadia,direct,7,cue_b,trait,jlens,16,3131
Nadia,direct,7,cue_b,trait,logit,16,1440
Nadia,direct,7,cue_b,trait,jlens,17,353
Nadia,direct,7,cue_b,trait,logit,17,202
Nadia,direct,7,cue_b,trait,jlens,18,96
Nadia,direct,7,cue_b,trait,logit,18,131
Nadia,direct,7,cue_b,trait,jlens,19,46
Nadia,direct,7,cue_b,trait,logit,19,91
Nadia,direct,7,cue_b,trait,jlens,20,15
Nadia,direct,7,cue_b,trait,logit,20,40
Nadia,direct,7,cue_b,trait,jlens,21,14
Nadia,direct,7,cue_b,trait,logit,21,53
Nadia,direct,7,cue_b,trait,jlens,22,17
Nadia,direct,7,cue_b,trait,logit,22,91
Nadia,direct,7,cue_b,trait,jlens,23,5
Nadia,direct,7,cue_b,trait,logit,23,19
Nadia,direct,7,cue_b,trait,jlens,24,2
Nadia,direct,7,cue_b,trait,logit,24,5
Nadia,direct,7,cue_b,trait,jlens,25,2
Nadia,direct,7,cue_b,trait,logit,25,4
Nadia,direct,7,cue_b,trait,jlens,26,1
Nadia,direct,7,cue_b,trait,logit,26,1
Nadia,direct,7,cue_b,adj,jlens,13,2821
Nadia,direct,7,cue_b,adj,logit,13,75056
Nadia,direct,7,cue_b,adj,jlens,14,37212
Nadia,direct,7,cue_b,adj,logit,14,63360
Nadia,direct,7,cue_b,adj,jlens,15,5948
Nadia,direct,7,cue_b,adj,logit,15,57250
Nadia,direct,7,cue_b,adj,jlens,16,12420
Nadia,direct,7,cue_b,adj,logit,16,14262
Nadia,direct,7,cue_b,adj,jlens,17,1470
Nadia,direct,7,cue_b,adj,logit,17,941
Nadia,direct,7,cue_b,adj,jlens,18,837
Nadia,direct,7,cue_b,adj,logit,18,522
Nadia,direct,7,cue_b,adj,jlens,19,551
Nadia,direct,7,cue_b,adj,logit,19,352
Nadia,direct,7,cue_b,adj,jlens,20,109
Nadia,direct,7,cue_b,adj,logit,20,143
Nadia,direct,7,cue_b,adj,jlens,21,89
Nadia,direct,7,cue_b,adj,logit,21,124
Nadia,direct,7,cue_b,adj,jlens,22,113
Nadia,direct,7,cue_b,adj,logit,22,158
Nadia,direct,7,cue_b,adj,jlens,23,19
Nadia,direct,7,cue_b,adj,logit,23,19
Nadia,direct,7,cue_b,adj,jlens,24,5
Nadia,direct,7,cue_b,adj,logit,24,5
Nadia,direct,7,cue_b,adj,jlens,25,3
Nadia,direct,7,cue_b,adj,logit,25,5
Nadia,direct,7,cue_b,adj,jlens,26,2
Nadia,direct,7,cue_b,adj,logit,26,1
Nadia,direct,7,cue_b,tracer,jlens,13,8044
Nadia,direct,7,cue_b,tracer,logit,13,67782
Nadia,direct,7,cue_b,tracer,jlens,14,10720
Nadia,direct,7,cue_b,tracer,logit,14,86164
Nadia,direct,7,cue_b,tracer,jlens,15,9869
Nadia,direct,7,cue_b,tracer,logit,15,53173
Nadia,direct,7,cue_b,tracer,jlens,16,10512
Nadia,direct,7,cue_b,tracer,logit,16,23031
Nadia,direct,7,cue_b,tracer,jlens,17,10019
Nadia,direct,7,cue_b,tracer,logit,17,17787
Nadia,direct,7,cue_b,tracer,jlens,18,6465
Nadia,direct,7,cue_b,tracer,logit,18,21792
Nadia,direct,7,cue_b,tracer,jlens,19,9893
Nadia,direct,7,cue_b,tracer,logit,19,26272
Nadia,direct,7,cue_b,tracer,jlens,20,12821
Nadia,direct,7,cue_b,tracer,logit,20,23488
Nadia,direct,7,cue_b,tracer,jlens,21,16831
Nadia,direct,7,cue_b,tracer,logit,21,21740
Nadia,direct,7,cue_b,tracer,jlens,22,28422
Nadia,direct,7,cue_b,tracer,logit,22,23624
Nadia,direct,7,cue_b,tracer,jlens,23,26043
Nadia,direct,7,cue_b,tracer,logit,23,18079
Nadia,direct,7,cue_b,tracer,jlens,24,18826
Nadia,direct,7,cue_b,tracer,logit,24,13614
Nadia,direct,7,cue_b,tracer,jlens,25,25461
Nadia,direct,7,cue_b,tracer,logit,25,18039
Nadia,direct,7,cue_b,tracer,jlens,26,32691
Nadia,direct,7,cue_b,tracer,logit,26,24249
Nadia,direct,7,cue_a,trait,jlens,13,10434
Nadia,direct,7,cue_a,trait,logit,13,79431
Nadia,direct,7,cue_a,trait,jlens,14,3470
Nadia,direct,7,cue_a,trait,logit,14,44560
Nadia,direct,7,cue_a,trait,jlens,15,10121
Nadia,direct,7,cue_a,trait,logit,15,37195
Nadia,direct,7,cue_a,trait,jlens,16,12736
Nadia,direct,7,cue_a,trait,logit,16,8498
Nadia,direct,7,cue_a,trait,jlens,17,7962
Nadia,direct,7,cue_a,trait,logit,17,6225
Nadia,direct,7,cue_a,trait,jlens,18,10257
Nadia,direct,7,cue_a,trait,logit,18,4077
Nadia,direct,7,cue_a,trait,jlens,19,6002
Nadia,direct,7,cue_a,trait,logit,19,3552
Nadia,direct,7,cue_a,trait,jlens,20,5974
Nadia,direct,7,cue_a,trait,logit,20,3299
Nadia,direct,7,cue_a,trait,jlens,21,11442
Nadia,direct,7,cue_a,trait,logit,21,3946
Nadia,direct,7,cue_a,trait,jlens,22,10258
Nadia,direct,7,cue_a,trait,logit,22,5266
Nadia,direct,7,cue_a,trait,jlens,23,10413
Nadia,direct,7,cue_a,trait,logit,23,5741
Nadia,direct,7,cue_a,trait,jlens,24,7432
Nadia,direct,7,cue_a,trait,logit,24,5064
Nadia,direct,7,cue_a,trait,jlens,25,7675
Nadia,direct,7,cue_a,trait,logit,25,4490
Nadia,direct,7,cue_a,trait,jlens,26,4128
Nadia,direct,7,cue_a,trait,logit,26,2933
Nadia,direct,7,cue_a,adj,jlens,13,10865
Nadia,direct,7,cue_a,adj,logit,13,219696
Nadia,direct,7,cue_a,adj,jlens,14,3470
Nadia,direct,7,cue_a,adj,logit,14,218090
Nadia,direct,7,cue_a,adj,jlens,15,10264
Nadia,direct,7,cue_a,adj,logit,15,168869
Nadia,direct,7,cue_a,adj,jlens,16,16082
Nadia,direct,7,cue_a,adj,logit,16,34276
Nadia,direct,7,cue_a,adj,jlens,17,9914
Nadia,direct,7,cue_a,adj,logit,17,10888
Nadia,direct,7,cue_a,adj,jlens,18,15804
Nadia,direct,7,cue_a,adj,logit,18,5913
Nadia,direct,7,cue_a,adj,jlens,19,11630
Nadia,direct,7,cue_a,adj,logit,19,3771
Nadia,direct,7,cue_a,adj,jlens,20,8906
Nadia,direct,7,cue_a,adj,logit,20,3299
Nadia,direct,7,cue_a,adj,jlens,21,16541
Nadia,direct,7,cue_a,adj,logit,21,4452
Nadia,direct,7,cue_a,adj,jlens,22,22055
Nadia,direct,7,cue_a,adj,logit,22,5266
Nadia,direct,7,cue_a,adj,jlens,23,16851
Nadia,direct,7,cue_a,adj,logit,23,6314
Nadia,direct,7,cue_a,adj,jlens,24,11377
Nadia,direct,7,cue_a,adj,logit,24,5381
Nadia,direct,7,cue_a,adj,jlens,25,7675
Nadia,direct,7,cue_a,adj,logit,25,4490
Nadia,direct,7,cue_a,adj,jlens,26,4128
Nadia,direct,7,cue_a,adj,logit,26,2933
Nadia,direct,7,cue_a,tracer,jlens,13,199079
Nadia,direct,7,cue_a,tracer,logit,13,186702
Nadia,direct,7,cue_a,tracer,jlens,14,174409
Nadia,direct,7,cue_a,tracer,logit,14,197506
Nadia,direct,7,cue_a,tracer,jlens,15,211084
Nadia,direct,7,cue_a,tracer,logit,15,189633
Nadia,direct,7,cue_a,tracer,jlens,16,197616
