doc,layer,depth_frac,kurtosis,cos_to_next,next_token_agreement
6,24,0.7272727272727273,1.1180295944213867,0.9139925241470337,0.5
6,25,0.7575757575757576,1.3963642120361328,0.9374626278877258,0.5
6,26,0.7878787878787878,1.372067928314209,0.9545917510986328,0.5
6,27,0.8181818181818182,1.4050469398498535,0.9532057046890259,0.5
6,28,0.8484848484848485,1.231060266494751,0.9569635987281799,0.5
6,29,0.8787878787878788,1.0568768978118896,0.9718585014343262,0.4375
6,30,0.9090909090909091,0.8810341954231262,0.9743819832801819,0.625
6,31,0.9393939393939394,0.701747715473175,0.9788780808448792,0.8125
6,32,0.9696969696969697,0.7071987986564636,,0.875
7,0,0.0,2.1615378856658936,0.9594571590423584,0.0
7,1,0.030303030303030304,1.813821792602539,0.9687778353691101,0.0
7,2,0.06060606060606061,1.600070595741272,0.9714847207069397,0.0
7,3,0.09090909090909091,2.168058156967163,0.9333926439285278,0.0
7,4,0.12121212121212122,0.9829723238945007,0.9357156157493591,0.0
7,5,0.15151515151515152,1.2841675281524658,0.9515215158462524,0.0
7,6,0.18181818181818182,1.0308167934417725,0.9880250096321106,0.0
7,7,0.21212121212121213,1.0490531921386719,0.9818990230560303,0.0625
7,8,0.24242424242424243,0.9774155020713806,0.9801034927368164,0.0625
7,9,0.2727272727272727,1.0450351238250732,0.9761694073677063,0.0
7,10,0.30303030303030304,0.9833580851554871,0.9770249128341675,0.0
7,11,0.3333333333333333,0.9830267429351807,0.9823962450027466,0.0
7,12,0.36363636363636365,0.9361078143119812,0.952809751033783,0.0
7,13,0.3939393939393939,0.8626882433891296,0.9590835571289062,0.0625
7,14,0.42424242424242425,0.9932313561439514,0.9476344585418701,0.0625
7,15,0.45454545454545453,0.8861373662948608,0.9804700613021851,0.0625
7,16,0.48484848484848486,0.8812749981880188,0.9589176177978516,0.0625
7,17,0.5151515151515151,0.8092329502105713,0.9850233197212219,0.0625
7,18,0.5454545454545454,0.771806001663208,0.9841213226318359,0.0625
7,19,0.5757575757575758,0.8215100765228271,0.9767351150512695,0.0625
7,20,0.6060606060606061,0.8161336779594421,0.9791483879089355,0.0625
7,21,0.6363636363636364,1.053844690322876,0.958275556564331,0.0625
7,22,0.6666666666666666,1.185558795928955,0.9683305621147156,0.0625
7,23,0.696969696969697,1.5787932872772217,0.9680150747299194,0.125
7,24,0.7272727272727273,1.9346933364868164,0.952122688293457,0.125
7,25,0.7575757575757576,2.133768320083618,0.9602875709533691,0.1875
7,26,0.7878787878787878,1.986203908920288,0.9760343432426453,0.25
7,27,0.8181818181818182,2.202322244644165,0.9731532335281372,0.25
7,28,0.8484848484848485,1.9416508674621582,0.97418212890625,0.5
7,29,0.8787878787878788,1.8129702806472778,0.9859280586242676,0.625
7,30,0.9090909090909091,1.6309187412261963,0.9844916462898254,0.625
7,31,0.9393939393939394,1.4288406372070312,0.9861426949501038,0.6875
7,32,0.9696969696969697,1.2561266422271729,,0.75
8,0,0.0,1.1557554006576538,0.9727867841720581,0.0
8,1,0.030303030303030304,0.9844374656677246,0.9706380367279053,0.0
8,2,0.06060606060606061,0.9112135767936707,0.9811913967132568,0.0
8,3,0.09090909090909091,1.1958284378051758,0.9442222714424133,0.0
8,4,0.12121212121212122,0.7685855031013489,0.9474677443504333,0.0
8,5,0.15151515151515152,0.7058655023574829,0.9586693644523621,0.0
8,6,0.18181818181818182,0.6419419050216675,0.985743522644043,0.0
8,7,0.21212121212121213,0.6367344260215759,0.9770075082778931,0.0
8,8,0.24242424242424243,0.7523180842399597,0.9853405952453613,0.0
8,9,0.2727272727272727,0.9058788418769836,0.9802821278572083,0.0
8,10,0.30303030303030304,0.9342257976531982,0.9799894690513611,0.0
8,11,0.3333333333333333,0.9893684983253479,0.9839246273040771,0.0
8,12,0.36363636363636365,1.048248052597046,0.9543417096138,0.0
8,13,0.3939393939393939,0.9508105516433716,0.9568396806716919,0.0
8,14,0.42424242424242425,0.8829613924026489,0.9576306939125061,0.0
8,15,0.45454545454545453,0.858063280582428,0.9776896834373474,0.0
8,16,0.48484848484848486,0.9567570686340332,0.9636463522911072,0.0
8,17,0.5151515151515151,0.8669752478599548,0.9812867641448975,0.0
8,18,0.5454545454545454,0.9296592473983765,0.9815590977668762,0.0
8,19,0.5757575757575758,0.9781453609466553,0.9758532047271729,0.0625
8,20,0.6060606060606061,1.1186953783035278,0.9780068397521973,0.0625
8,21,0.6363636363636364,1.3540034294128418,0.9606672525405884,0.125
8,22,0.6666666666666666,1.7189003229141235,0.9704835414886475,0.0625
8,23,0.696969696969697,2.153905153274536,0.9731686115264893,0.25
8,24,0.7272727272727273,2.3935394287109375,0.9537100791931152,0.25
8,25,0.7575757575757576,2.5741825103759766,0.963375985622406,0.25
8,26,0.7878787878787878,2.307361364364624,0.9762523174285889,0.3125
8,27,0.8181818181818182,2.454576015472412,0.9672635793685913,0.375
8,28,0.8484848484848485,2.199007034301758,0.9750776290893555,0.4375
8,29,0.8787878787878788,2.0034642219543457,0.9811123609542847,0.6875
8,30,0.9090909090909091,1.8130745887756348,0.9823099374771118,0.625
8,31,0.9393939393939394,1.5211199522018433,0.9844618439674377,0.8125
8,32,0.9696969696969697,1.350959300994873,,0.8125
9,0,0.0,1.4088499546051025,0.9698946475982666,0.0
9,1,0.030303030303030304,1.6400172710418701,0.9657665491104126,0.0
9,2,0.06060606060606061,1.0280770063400269,0.9693468809127808,0.0
9,3,0.09090909090909091,1.239074945449829,0.9295102953910828,0.0
